Id,SalePrice
1461,126785.1072690656
1462,156311.2103283236
1463,179990.44544027976
1464,177124.3987432549
1465,192987.57373282185
1466,184198.15922861823
1467,173031.4354299213
1468,176880.02243066457
1469,179500.09797132877
1470,118563.80658958403
1471,196642.25728375078
1472,90828.7265484431
1473,91561.57085247512
1474,148929.96253269902
1475,127863.64182034726
1476,360717.7760240974
1477,253667.8991678652
1478,309119.9446527536
1479,211134.28290428608
1480,458152.47723161447
1481,303340.164428068
1482,202223.35652886963
1483,178069.43663742946
1484,169601.29525999838
1485,171856.58222259878
1486,213069.73609702056
1487,333575.31534544023
1488,251009.29121070102
1489,211112.77495108734
1490,200209.85628581184
1491,188674.64238945156
1492,98128.14759108103
1493,176424.10427032976
1494,288645.2100549809
1495,299524.6849120039
1496,235836.53766133028
1497,191598.5030381608
1498,151252.6002578742
1499,151474.2170625707
1500,158501.7069999382
1501,173340.61118864958
1502,156452.0737998311
1503,292926.468832946
1504,228328.4004693126
1505,217867.87016128836
1506,185491.9039115499
1507,221909.46647030886
1508,198438.44051629805
1509,168658.82853921966
1510,158519.44287922527
1511,159566.14069127708
1512,177563.21223438528
1513,151834.8796493714
1514,164184.41086683693
1515,169089.39536371766
1516,157572.09782863394
1517,152754.28938402355
1518,131112.50405580606
1519,223276.02051753367
1520,139983.57355178427
1521,147707.22616469883
1522,158859.86073020633
1523,115380.65485454425
1524,124883.81747368586
1525,131588.0249932529
1526,130607.76350374483
1527,99418.36399889279
1528,130212.12494980378
1529,142614.53209528167
1530,167093.86260770293
1531,112432.72107125867
1532,104083.14110703574
1533,137385.81987314037
1534,116784.86744022723
1535,149586.87957536493
1536,113655.06772862906
1537,75703.00067472935
1538,152154.57056205726
1539,207461.03412690543
1540,107734.27890354156
1541,156314.19294639668
1542,140795.08457769902
1543,211302.59015081348
1544,75210.49371567537
1545,103987.23465327432
1546,123517.71958899542
1547,136376.81086140758
1548,137276.9317971486
1549,117933.15834369916
1550,140179.88579686644
1551,113447.29841869876
1552,123560.75138461476
1553,136161.69526927837
1554,109286.70304571024
1555,169166.24105448238
1556,96205.1474111983
1557,121321.28953476853
1558,86415.7583396724
1559,102554.87849620475
1560,154305.03137789093
1561,139502.09611738354
1562,124624.75937513499
1563,110765.12191235046
1564,158922.5826977046
1565,148464.82013870354
1566,223682.59037982806
1567,76814.6365111608
1568,225171.5168606428
1569,138120.1544471354
1570,127780.99853147313
1571,128095.68624129193
1572,148090.10359715208
1573,242971.30787563257
1574,108222.89555503729
1575,202433.83633376646
1576,220262.75416850008
1577,201965.86904725546
1578,152298.07246133118
1579,146067.7868817366
1580,193934.15625020795
1581,141660.12761414348
1582,125360.47267247018
1583,326386.65645816555
1584,231545.50789087923
1585,137313.86646361617
1586,69082.62875021365
1587,105944.72762094245
1588,149747.27682611207
1589,103772.92366511856
1590,125176.13584901896
1591,107095.91815642349
1592,116731.91827672349
1593,113950.69964842653
1594,130275.27269097856
1595,111621.96639454622
1596,221351.59754448023
1597,181228.11048122545
1598,185101.543660498
1599,179466.2194973063
1600,178759.36695997496
1601,74429.0816037138
1602,112152.73196554276
1603,97077.59323447656
1604,273787.06796163926
1605,250283.87291158637
1606,166765.42183600098
1607,173163.19112044087
1608,216848.94315366453
1609,203129.3112518151
1610,167173.8961066959
1611,149183.0581013665
1612,172457.01142935452
1613,164627.42835941436
1614,118097.09431139017
1615,82396.33757166188
1616,78050.64474076185
1617,85705.71116997884
1618,127851.64510489527
1619,134746.58581332
1620,164500.11865066062
1621,145151.4255963861
1622,146536.40114882498
1623,285692.5177230571
1624,210480.39623038648
1625,120222.745008484
1626,175300.27763511875
1627,188497.7041483786
1628,277092.12197609735
1629,180078.12178262512
1630,351965.17417361157
1631,218811.8585501051
1632,259143.95966966907
1633,168141.72992514304
1634,180640.560911575
1635,180263.76085374458
1636,160592.66375956728
1637,171550.3005318271
1638,208474.2192793029
1639,182079.15899370963
1640,257849.64018626473
1641,180453.8190252906
1642,221546.25115901994
1643,230416.9696480026
1644,221725.11209219266
1645,189049.15011186546
1646,156184.4686959904
1647,160768.43775959517
1648,145859.6652720946
1649,136445.68824069563
1650,113250.23765380656
1651,123193.90347558138
1652,91711.8967359136
1653,100102.55601281693
1654,156385.56993835646
1655,154091.1931323548
1656,148888.86889979488
1657,153623.75616958863
1658,151605.18015910513
1659,136812.11940090414
1660,152530.8473723651
1661,445828.16263649944
1662,393460.5826449405
1663,380066.9693674164
1664,523013.9644246471
1665,309202.9035435366
1666,350086.792162504
1667,361398.8315096491
1668,326582.7505861944
1669,302121.08212114155
1670,339586.2857328486
1671,280949.4876392582
1672,505140.01423966204
1673,288881.8936455373
1674,250019.04463430145
1675,191607.1786563658
1676,194893.20880709676
1677,217779.12085582982
1678,508831.27483774815
1679,404505.1173212273
1680,325473.8198437586
1681,245193.4604097348
1682,303784.7950596614
1683,175496.04618748566
1684,168093.4640872818
1685,172387.76685819853
1686,164982.96000997035
1687,165806.46457460074
1688,186404.70050654834
1689,184833.26180249284
1690,183680.72438141025
1691,172220.34998440626
1692,268185.1944982287
1693,170309.42735962867
1694,186029.95089741374
1695,171401.68218969856
1696,277987.76798174
1697,171311.28711202717
1698,354886.18074824655
1699,321887.04787332605
1700,231749.08475443136
1701,254112.74390221888
1702,250229.17581964235
1703,254791.6743111665
1704,296609.71226059477
1705,233780.0022985105
1706,516130.9611771216
1707,212785.25407407433
1708,225785.03382692588
1709,276600.77370303584
1710,219599.07558513185
1711,270410.4033017437
1712,248817.47630498017
1713,259944.36085231966
1714,220284.77795371535
1715,204640.99423919577
1716,185839.6107633397
1717,161654.74701062628
1718,123129.21860817251
1719,208114.02091451143
1720,256283.27356834596
1721,163059.62342847
1722,112173.54062355871
1723,154431.21355022825
1724,217121.2920048234
1725,233102.1154150523
1726,191116.42997864276
1727,174838.84605849953
1728,183270.5553202929
1729,165188.09529626844
1730,156170.5820243631
1731,119762.97007323579
1732,129040.93287365032
1733,102247.8336015875
1734,131219.06229301222
1735,135912.9207882809
1736,118724.76270565706
1737,329366.2215395107
1738,212798.7094698821
1739,313124.68112704187
1740,193253.54578996595
1741,185891.84975625266
1742,173090.47235853257
1743,179138.37796589427
1744,300467.9298878401
1745,231532.74315995025
1746,222060.28972668925
1747,204817.58317150737
1748,208036.5014938718
1749,164158.68953455222
1750,150204.30520960662
1751,231161.5179602434
1752,123592.86820172195
1753,138149.70473081298
1754,200832.7305199972
1755,171943.7908981935
1756,115182.30308946961
1757,122208.32506577527
1758,149812.71468410094
1759,161968.77200398323
1760,165021.32951027682
1761,150356.61637992132
1762,170483.85027596416
1763,162814.19347493935
1764,118274.48106552323
1765,170089.23579756258
1766,172140.4491635002
1767,193873.39104430834
1768,138268.55401089275
1769,161228.70951503798
1770,142810.1494944748
1771,140760.51760241293
1772,139802.81094863417
1773,136874.60803952732
1774,132744.04337279315
1775,133415.9762757883
1776,125864.10882560043
1777,118344.76826860275
1778,131010.5882022476
1779,117693.09806054279
1780,176942.61467401418
1781,132077.28154001216
1782,98426.13485232023
1783,133423.37830234692
1784,91733.50998619288
1785,114844.9017673901
1786,124670.0678064202
1787,164731.29551693038
1788,49552.28795046313
1789,97060.8514009142
1790,83660.43158900549
1791,185748.40453806348
1792,154136.72689299664
1793,138854.68010626562
1794,142665.63276628472
1795,132299.0664807831
1796,125536.56087890142
1797,114905.18996497405
1798,125209.39975488909
1799,112538.36234771079
1800,126585.2475845866
1801,128607.46100164724
1802,156486.05310965198
1803,149491.30996334797
1804,142747.9210553437
1805,133698.0377425105
1806,111296.01402515019
1807,142032.19372981065
1808,121352.62431764246
1809,127407.81867113673
1810,138401.17671206105
1811,106557.72897749639
1812,113263.60801692554
1813,120880.79338616141
1814,99099.00333722906
1815,57199.746201515416
1816,100723.70267565643
1817,117490.6389962613
1818,131361.35294888934
1819,116995.28143553232
1820,73061.6217146921
1821,118434.7410938422
1822,156249.40976622165
1823,51422.37721736208
1824,140230.2430550197
1825,135448.03758179536
1826,104355.09079795156
1827,111430.05589959561
1828,140542.50504926854
1829,115556.59649553594
1830,139615.8809977341
1831,156549.7781713879
1832,106092.39758394696
1833,145431.1500576591
1834,123175.86088300563
1835,144902.87919534577
1836,130122.94775163068
